Phase,PotPcnt,StackPcnt,BetPcnt,AvgBetAmt,BetAmtStdDev,AIPcnt,FoldPcnt,AvgFoldAmt
FLOP,LOW,LOW,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,555.0
PREFLOP,LOW,LOW,0.23076923076923078,216.66666666666666,143.3720877840438,0.0,0.7692307692307693,250.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.6842105263157895,610.0,415.43304560977737,0.0,0.47368421052631576,750.0
TURN,LOW,LOW,1.0,250.0,250.0,0.0,0.0,0.0
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,0.8,87.5,124.3734296383275,0.0,0.2,800.0
PREFLOP,LOW,LOW,0.3917525773195876,441.5,509.0192711686392,0.0,0.6597938144329897,471.40625
PREFLOP,LOW,HIGH,0.0,0.0,0.0,0.0,1.0,400.0
PREFLOP,LOW,LOW,1.0,40.0,0.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.8571428571428571,175.0,79.05694150420949,0.0,0.2857142857142857,250.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,17.857142857142858,43.740888263985326,0.0,0.0,0.0
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,0.9166666666666666,55.09090909090909,168.57609802829782,0.0,0.08333333333333333,550.0
PREFLOP,LOW,LOW,0.5098039215686274,347.75,391.7172682806194,0.0,0.5490196078431373,576.5714285714286
PREFLOP,LOW,HIGH,0.8,1120.0,277.1281292110204,0.0,0.2,1280.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.6,1837.3333333333333,958.6731571407547,0.0,0.4,1300.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,216.66666666666666,306.4129385141706,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.25,150.0
PREFLOP,LOW,LOW,0.375,232.16666666666666,201.46994537371796,0.0,0.75,166.66666666666666
PREFLOP,LOW,LOW,1.0,100.0,0.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.5,100.0,0.0,0.0,0.5,100.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,1.0,125.0,75.0,0.0,0.0,0.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.42857142857142855,4666.666666666667,5753.453069437712,0.0,0.5714285714285714,1000.0
TURN,LOW,LOW,1.0,400.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,50.0,86.60254037844386,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.5172413793103449,427.4,432.51201139390326,0.0,0.5517241379310345,443.75
PREFLOP,LOW,HIGH,0.5,3200.0,0.0,0.0,0.5,6312.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.6,46.666666666666664,28.674417556808756,0.0,0.6,30.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.2727272727272727,833.3333333333334,612.8258770283412,0.0,0.7272727272727273,475.0
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,250.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.0,0.0,0.0,0.0,1.0,1150.0
PREFLOP,LOW,LOW,0.0,0.0,0.0,0.0,1.0,253.0
PREFLOP,LOW,LOW,0.0,0.0,0.0,0.0,1.0,550.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.6666666666666666,543.0,511.0,0.0,0.6666666666666666,434.0
TURN,LOW,LOW,1.0,856.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,0.6,957.0,1101.528332212416,0.0,0.4,0.0
PREFLOP,LOW,LOW,0.42857142857142855,423.6666666666667,397.82938833402216,0.0,0.7142857142857143,592.0
PREFLOP,LOW,LOW,0.45454545454545453,365.0,280.89143810376277,0.0,0.6363636363636364,390.7142857142857
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.5,1050.0,389.44404818493075,0.0,0.5,433.3333333333333
PREFLOP,LOW,LOW,0.25,600.0,200.0,0.0,1.0,844.5
FLOP,LOW,LOW,0.0,0.0,0.0,0.0,1.0,350.0
RIVER,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.375,552.0,365.6154628385767,0.0,0.625,1085.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,HIGH,1.0,3583.3333333333335,5067.59859850359,0.0,0.0,0.0
FLOP,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,1839.0,1839.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,200.0,447.21359549995793,0.0,0.3333333333333333,400.0
PREFLOP,LOW,LOW,0.5,594.1034482758621,632.983812225742,0.017241379310344827,0.5689655172413793,829.1212121212121
PREFLOP,LOW,HIGH,0.8571428571428571,3158.3333333333335,3504.0948268498037,0.0,0.14285714285714285,1600.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,300.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.0,0.0,0.0,0.0,1.0,275.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.4166666666666667,2832.0,3711.72412767975,0.0,0.5833333333333334,636.5714285714286
TURN,LOW,LOW,1.0,133.33333333333334,298.14239699997194,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.5581395348837209,494.375,579.6430519796932,0.0,0.4883720930232558,304.76190476190476
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.1,80.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,250.0,250.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,1.0,450.0,0.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.6956521739130435,628.5625,929.9901860201268,0.0,0.30434782608695654,928.5714285714286
FLOP,LOW,HIGH,1.0,500.0,500.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,1435.125,3796.9838502915704,0.0,0.0,0.0
RIVER,MEDIUM,LOW,1.0,0.0,0.0,0.0,0.0,0.0
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,457.14285714285717,1119.7667395580243,0.0,0.0,0.0
FLOP,LOW,LOW,0.8571428571428571,579.1666666666666,1028.2384478104073,0.07142857142857142,0.14285714285714285,1243.5
PREFLOP,LOW,LOW,0.5700934579439252,660.7704918032787,894.6194610631233,0.018691588785046728,0.4766355140186916,599.0588235294117
PREFLOP,LOW,HIGH,1.0,557.0,511.8075810302149,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.36363636363636365,240.0,233.23807579381202,0.0,0.7272727272727273,142.5
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.47619047619047616,256.3333333333333,228.17366680277158,0.0,0.6031746031746031,289.6842105263158
PREFLOP,LOW,HIGH,1.0,800.0,0.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.6511627906976745,822.6785714285714,753.6535796453464,0.0,0.37209302325581395,1304.5625
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.9411764705882353,107.5,275.8509561339239,0.0,0.058823529411764705,1300.0
FLOP,LOW,MEDIUM,1.0,66.66666666666667,149.07119849998597,0.0,0.0,0.0
FLOP,LOW,LOW,0.9782608695652174,133.88888888888889,324.4801806803012,0.0,0.043478260869565216,260.0
PREFLOP,LOW,LOW,0.5829787234042553,565.5912408759124,1144.2835807648155,0.0,0.4851063829787234,805.5526315789474
PREFLOP,LOW,HIGH,1.0,2400.0,800.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.0,0.0,0.0,0.0,1.0,200.0
TURN,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.5,230.0,146.9693845669907,0.0,0.5,345.0
PREFLOP,LOW,HIGH,0.5,400.0,0.0,0.0,0.5,400.0
PREFLOP,LOW,MEDIUM,0.16666666666666666,3200.0,0.0,0.0,0.8333333333333334,1520.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.4117647058823529,785.7142857142857,1027.38026264944,0.0,0.6470588235294118,586.3636363636364
PREFLOP,LOW,MEDIUM,1.0,1600.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.75,1300.0,734.8469228349534,0.0,0.5,1200.0
PREFLOP,LOW,MEDIUM,1.0,120.0,80.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.5,40.0,0.0,0.0,0.5,20.0
PREFLOP,LOW,MEDIUM,0.0,0.0,0.0,0.0,1.0,20.0
PREFLOP,LOW,HIGH,1.0,123.33333333333333,65.48960901462833,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.5,2275.0,2002.9665498954296,0.0,0.625,835.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.6666666666666666,3600.0,2800.0,0.0,0.3333333333333333,1412.0
TURN,LOW,LOW,1.0,5031.0,0.0,0.0,0.0,0.0
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,0.8571428571428571,502.0,984.3415735065412,0.0,0.2857142857142857,592.5
PREFLOP,LOW,LOW,0.39285714285714285,341.3636363636364,266.32252242424636,0.0,0.6785714285714286,920.3157894736842
PREFLOP,LOW,LOW,0.4,587.5,212.5,0.0,0.6,200.33333333333334
PREFLOP,LOW,MEDIUM,0.16666666666666666,225.0,0.0,0.0,0.8333333333333334,420.0
PREFLOP,LOW,LOW,0.6666666666666666,525.0,425.0,0.0,0.6666666666666666,3456.0
PREFLOP,LOW,MEDIUM,1.0,800.0,0.0,0.0,0.0,0.0
FLOP,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.6666666666666666,150.0,50.0,0.0,0.3333333333333333,100.0
PREFLOP,LOW,HIGH,0.6666666666666666,1200.0,400.0,0.0,0.3333333333333333,800.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.5,800.0,0.0,0.0,0.5,400.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.46153846153846156,162.5,190.88063460358325,0.0,0.6538461538461539,382.6470588235294
RIVER,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.5,16.0,0.0,0.0,0.5,1600.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,48.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,26.142857142857142,48.92101088614634,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.6363636363636364,84.0,91.56574531060026,0.0,0.45454545454545453,442.9
PREFLOP,LOW,HIGH,1.0,32.0,0.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.875,245.71428571428572,130.80597876868111,0.0,0.125,80.0
TURN,LOW,LOW,1.0,50.0,50.0,0.0,0.0,0.0
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,20.0,40.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.6,251.16666666666666,315.88231810104355,0.0,0.4,87.625
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,0.6666666666666666,400.0,400.0,0.0,0.3333333333333333,240.0
PREFLOP,LOW,LOW,0.3,213.75,248.72277908011026,0.0,0.8,223.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,190.0,355.52777669262355,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.6111111111111112,661.3636363636364,837.7027323392201,0.0,0.5,1172.2222222222222
PREFLOP,LOW,MEDIUM,1.0,560.0,293.9387691339814,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.75,429.1666666666667,561.3259352244073,0.0,0.375,450.0
PREFLOP,LOW,LOW,0.0,0.0,0.0,1.0,0.0,0.0
PREFLOP,LOW,MEDIUM,1.0,1600.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,800.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.5,245.0,387.8466191679386,0.0,0.5833333333333334,750.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.8461538461538461,230.45454545454547,384.28052339554887,0.0,0.15384615384615385,140.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.36666666666666664,214.54545454545453,290.3638356007741,0.0,0.7,256.7142857142857
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,10.0,20.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.28888888888888886,267.3076923076923,201.2902170481465,0.0,0.8,596.6388888888889
RIVER,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.45454545454545453,395.2,412.25593992082156,0.0,0.6590909090909091,775.1034482758621
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.25136612021857924,313.5652173913044,511.3437817535247,0.0,0.8469945355191257,658.3161290322581
FLOP,LOW,LOW,1.0,97.05882352941177,388.2352941176471,0.0,0.11764705882352941,365.0
PREFLOP,LOW,HIGH,0.2857142857142857,1000.0,600.0,0.0,0.8571428571428571,733.3333333333334
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.5,425.0,316.88588903052573,0.0,0.6666666666666666,518.75
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,1618.5,1618.5,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,47.0,81.40638795573723,0.0,0.25,300.0
PREFLOP,LOW,LOW,0.5,822.2222222222222,1417.0315434251027,0.0,0.5,516.6666666666666
PREFLOP,LOW,LOW,0.15384615384615385,140.5,40.5,0.0,0.8461538461538461,531.8181818181819
PREFLOP,LOW,LOW,0.3333333333333333,212.5,187.5,0.0,0.8333333333333334,705.0
RIVER,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.6666666666666666,680.8333333333334,768.360899722404,0.0,0.3333333333333333,584.4444444444445
TURN,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,92.5,206.83628791873053,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,33.333333333333336,110.55415967851334,0.0,0.25,1233.3333333333333
PREFLOP,LOW,LOW,0.35294117647058826,396.7708333333333,456.9742990394962,0.0,0.7426470588235294,856.1881188118812
PREFLOP,LOW,HIGH,0.8181818181818182,380.0,249.08722256359206,0.0,0.18181818181818182,400.0
PREFLOP,LOW,MEDIUM,1.0,1600.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.3333333333333333,287.5,300.7802353878991,0.0,0.9166666666666666,354.54545454545456
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.375,544.4444444444445,745.1489204046712,0.0,0.7916666666666666,400.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.3333333333333333,500.0,300.0,0.0,0.8333333333333334,680.0
FLOP,LOW,LOW,1.0,50.0,50.0,0.0,0.0,0.0
RIVER,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.7272727272727273,536.25,505.79815226366077,0.0,0.2727272727272727,257.22222222222223
TURN,LOW,HIGH,1.0,9537.0,0.0,0.0,0.0,0.0
FLOP,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,216.66666666666666,484.4813951249545,0.0,0.0,0.0
FLOP,LOW,MEDIUM,0.8181818181818182,155.55555555555554,439.9775527382962,0.0,0.18181818181818182,1500.0
FLOP,LOW,LOW,0.9285714285714286,92.3076923076923,230.25583918608865,0.0,0.07142857142857142,700.0
PREFLOP,LOW,LOW,0.5970149253731343,394.875,314.9156385049812,0.0,0.44776119402985076,539.1666666666666
PREFLOP,LOW,HIGH,1.0,384.6666666666667,276.66224896071384,0.0,0.1111111111111111,100.0
PREFLOP,LOW,LOW,0.35,358.57142857142856,573.7191590572759,0.0,0.65,522.3076923076923
PREFLOP,LOW,LOW,1.0,4.0,0.0,0.0,1.0,379.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.25,400.0,0.0,0.0,0.75,716.6666666666666
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,543.75,430.25246948739294,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.42857142857142855,1608.3333333333333,2098.6437419332415,0.0,0.7142857142857143,235.0
PREFLOP,LOW,LOW,0.0,0.0,0.0,0.0,1.0,550.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.7647058823529411,356.3076923076923,852.511437741037,0.0,0.4117647058823529,54.285714285714285
TURN,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,14.666666666666666,32.79566366999692,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,18.181818181818183,57.49595745760689,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.56,454.4642857142857,735.1218792118207,0.0,0.56,478.57142857142856
PREFLOP,LOW,HIGH,0.5,297.0,349.31074990615446,0.0,0.5,141.66666666666666
PREFLOP,LOW,MEDIUM,0.75,746.6666666666666,199.55506062794356,0.0,0.25,240.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,30.0,79.37253933193772,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.5384615384615384,272.67857142857144,450.0597621881079,0.0,0.5769230769230769,675.6
PREFLOP,LOW,HIGH,0.0,0.0,0.0,0.0,1.0,800.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.4,137.5,64.9519052838329,0.0,0.6,200.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.56,332.14285714285717,214.31547412396424,0.0,0.44,506.8181818181818
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,HIGH,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,72.72727272727273,229.98382983042757,0.0,0.0,0.0
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,37.5,99.21567416492215,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,106.25,336.14310568565884,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.6805555555555556,423.61224489795916,404.68399444537783,0.0,0.3472222222222222,316.16
PREFLOP,LOW,HIGH,0.6666666666666666,75.0,25.0,0.0,0.6666666666666666,125.0
TURN,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.8,1237.5,860.1417034419387,0.0,0.3,1100.0
RIVER,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,550.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.25,825.0,0.0,0.0,1.0,1150.0
RIVER,LOW,LOW,1.0,1000.0,1414.213562373095,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.3125,1026.0,1007.0868880091728,0.0,0.8125,883.8461538461538
TURN,LOW,LOW,1.0,250.0,433.0127018922193,0.0,0.0,0.0
FLOP,LOW,MEDIUM,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,538.1818181818181,1701.8803407451642,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.35185185185185186,590.8421052631579,637.8893455565121,0.0,0.6944444444444444,569.9066666666666
PREFLOP,LOW,HIGH,0.5,5885.0,0.0,0.0,0.5,3780.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,1.0,1430.0,1481.181960462657,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,1.0,10.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.0,0.0,0.0,0.0,1.0,233.33333333333334
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
PREFLOP,LOW,MEDIUM,0.375,1200.0,565.685424949238,0.0,0.625,384.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,236.25,409.19700328814724,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.41379310344827586,859.375,828.6488908910698,0.0,0.6724137931034483,661.7435897435897
PREFLOP,LOW,MEDIUM,0.3333333333333333,1600.0,0.0,0.0,0.6666666666666666,1950.0
FLOP,LOW,LOW,1.0,125.0,125.0,0.0,0.0,0.0
PREFLOP,LOW,LOW,0.4117647058823529,157.14285714285714,164.72611777599514,0.0,0.7058823529411765,344.1666666666667
PREFLOP,LOW,MEDIUM,1.0,1600.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,0.5,0.0,0.0,0.5,0.0,0.0
PREFLOP,LOW,LOW,0.4444444444444444,375.25,162.96529538524453,0.1111111111111111,0.5555555555555556,1098.0
RIVER,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0
FLOP,LOW,LOW,1.0,0.0,0.0,0.0,0.5,325.0
